nomefile,data,tipo,url
Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2020.pdf,11-agosto-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_11-novembre-2020.pdf,11-novembre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-novembre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_12-maggio-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_12-maggio-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_12-maggio-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_12-marzo-2020.pdf,12-marzo-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_12-marzo-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_13-gennaio-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_13-gennaio-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_13-gennaio-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_13-ottobre-2020.pdf,13-ottobre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_13-ottobre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_13-ottobre-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_13-ottobre-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_13-ottobre-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_14-aprile-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-aprile-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-aprile-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2020.pdf,14-luglio-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_15-settembre-2020.pdf,15-settembre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-settembre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_15-settembre-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-settembre-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-settembre-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_16-aprile-2020.pdf,16-aprile-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-aprile-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_16-dicembre-2020.pdf,16-dicembre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-dicembre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_16-giugno-2020.pdf,16-giugno-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-giugno-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_16-giugno-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-giugno-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_16-giugno-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_17-febbraio-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_17-febbraio-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_17-febbraio-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_17-marzo-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_17-marzo-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_17-marzo-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2020.pdf,18-agosto-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_18-novembre-2020.pdf,18-novembre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-novembre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_19-maggio-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_19-maggio-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_19-maggio-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_2-aprile-2020.pdf,2-aprile-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_2-aprile-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_2-dicembre-2020.pdf,2-dicembre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_2-dicembre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_20-gennaio-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_20-gennaio-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_20-gennaio-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_20-maggio-2020.pdf,20-maggio-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_20-maggio-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_20-ottobre-2020.pdf,20-ottobre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_20-ottobre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_20-ottobre-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_20-ottobre-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_20-ottobre-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_21-aprile-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-aprile-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-aprile-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2020.pdf,21-luglio-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_22-dicembre-2020.pdf,22-dicembre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-dicembre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_22-settembre-2020.pdf,22-settembre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-settembre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_23-aprile-2020.pdf,23-aprile-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-aprile-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_23-giugno-2020.pdf,23-giugno-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-giugno-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_23-giugno-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-giugno-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-giugno-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_23-marzo%202020.pdf,23-marzo-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo%202020.pdf
Bollettino-sorveglianza-integrata-COVID-19_24-febbraio-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_24-febbraio-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_24-febbraio-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_24-marzo-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_24-marzo-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_24-marzo-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2020.pdf,25-agosto-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_25-novembre-2020.pdf,25-novembre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-novembre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_26-maggio-2020.pdf,26-maggio-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_26-maggio-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_26-maggio-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_26-maggio-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_26-maggio-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_26-marzo%202020.pdf,26-marzo-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_26-marzo%202020.pdf
Bollettino-sorveglianza-integrata-COVID-19_27-gennaio-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-gennaio-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-gennaio-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_27-ottobre-2020.pdf,27-ottobre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-ottobre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_27-ottobre-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-ottobre-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-ottobre-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_28-aprile-2020.pdf,28-aprile-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-aprile-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_28-aprile-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-aprile-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-aprile-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2020.pdf,28-luglio-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_29-dicembre-2020.pdf,29-dicembre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_29-dicembre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_29-settembre-2020.pdf,29-settembre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_29-settembre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_29-settembre-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_29-settembre-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_29-settembre-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_3-febbraio-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_3-febbraio-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_3-febbraio-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_3-giugno-2020.pdf,3-giugno-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_3-giugno-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_3-marzo-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_3-marzo-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_3-marzo-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_30-giugno-2020.pdf,30-giugno-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_30-giugno-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_30-giugno-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_30-giugno-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_30-giugno-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_30-marzo-2020.pdf,30-marzo-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_30-marzo-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_31-marzo-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_31-marzo-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_31-marzo-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2020.pdf,4-agosto-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_5-gennaio-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_5-gennaio-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_5-gennaio-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_5-maggio-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_5-maggio-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_5-maggio-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_6-aprile-2020.pdf,6-aprile-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_6-aprile-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_6-ottobre-2020.pdf,6-ottobre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_6-ottobre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_6-ottobre-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_6-ottobre-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_6-ottobre-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_7-aprile-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_7-aprile-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_7-aprile-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_7-luglio-2020.pdf,7-luglio-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_7-luglio-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_7-luglio-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_7-luglio-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_7-luglio-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_7-maggio-2020.pdf,7-maggio-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_7-maggio-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_7-novembre-2020.pdf,7-novembre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_7-novembre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_8-settembre-2020.pdf,8-settembre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_8-settembre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_8-settembre-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_8-settembre-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_8-settembre-2021.pdf
Bollettino-sorveglianza-integrata-COVID-19_9-aprile-2020.pdf,9-aprile-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_9-aprile-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_9-dicembre-2020.pdf,9-dicembre-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_9-dicembre-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_9-giugno-2020.pdf,9-giugno-2020,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_9-giugno-2020.pdf
Bollettino-sorveglianza-integrata-COVID-19_9-giugno-2021.pdf,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_9-giugno-2021.pdf,,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_9-giugno-2021.pdf
