original,mimetype,timestamp,endtimestamp,groupcount,uniqcount
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_20-ottobre-2020.pdf,application/pdf,20201024163614,20211208040704,459,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_20-ottobre-2021.pdf,warc/revisit,20211025080430,20211208040706,7,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-aprile-2021.pdf,application/pdf,20210424104656,20211027092406,197,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2020.pdf,application/pdf,20200725163614,20211108040908,541,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2021.pdf,application/pdf,20210724091747,20211208040643,112,3
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-dicembre-2020.pdf,application/pdf,20201224173609,20211208040734,378,2
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-settembre-2020.pdf,application/pdf,20200927073823,20211027120047,458,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-settembre-2021.pdf,application/pdf,20210926080547,20211027084937,35,2
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-aprile-2020.pdf,application/pdf,20200424151730,20211109045045,628,4
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-giugno-2020.pdf,application/pdf,20200627163639,20211110040955,552,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-giugno-2021.pdf,application/pdf,20210626094836,20211208040712,133,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo,text/html,20200812145803,20200812145803,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo%202020.pdf,application/pdf,20200324200057,20211127110418,687,5
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo&hx0025;202020.pdf,text/html,20200824004806,20200824004806,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_23-marzo2020.pdf,text/html,20200424022140,20200424022140,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_24-febbraio-2021.pdf,application/pdf,20210228082345,20211117040845,251,2
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_24-marzo-2021.pdf,application/pdf,20210327152703,20211027093223,228,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_24-novembre-2021.pdf,application/pdf,20211128015756,20211208083250,2,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2020.pdf,application/pdf,20200829163549,20211029040648,503,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf,application/pdf,20210829080359,20211112040814,65,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-novembre-2020.pdf,application/pdf,20201128150608,20211130172548,410,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-novembre-2020.pdf?fbclid=IwAR3Hyumm2Vhq7Y0ZfSBs_10zwiu_-AmKPdYUvYqXeDRpQyMKz5qj9DaB2zY,application/pdf,20201201223954,20201201223954,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_26-maggio-2020.pdf,application/pdf,20200530163547,20211208040727,548,2
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_26-maggio-2021.pdf,application/pdf,20210530080504,20211111041031,156,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_26-marzo%202020.pdf,application/pdf,20200327173832,20211109041011,703,4
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_26-marzo%202020.pdf?fbclid=IwAR1x9GFa2FHuglOcuEoWkiyt417JW9OWnal3HDNXvgsCKcPjGYMTGuKR6qs,application/pdf,20201203050240,20201203050240,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-gennaio-2021.pdf,application/pdf,20210131052157,20211027094632,299,2
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-ottobre-2020.pdf,application/pdf,20201031173636,20211027115345,454,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_27-ottobre-2021.pdf,application/pdf,20211030102613,20211208040808,6,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-aprile-2020.pdf,application/pdf,20200430163553,20211208040702,617,2
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-aprile-2020.pdf.https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-aprile-2020.pdf,text/html,20200730191648,20200820082434,3,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-aprile-2021.pdf,application/pdf,20210501103301,20211208040922,184,3
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-aprile_2020.pdf,text/html,20200904151339,20211023043247,2,2
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2020.pdf,application/pdf,20200803190344,20211208040831,528,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2021.pdf,application/pdf,20210801081457,20211027090138,87,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_29-dicembre-2020.pdf,application/pdf,20210101052637,20211110040941,369,2
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_29-settembre-2020.pdf,application/pdf,20201003083824,20211118040921,461,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_29-settembre-2021.pdf,application/pdf,20211002101344,20211208040844,29,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_3-febbraio-2021.pdf,application/pdf,20210207051433,20211113040710,286,2
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_3-giugno-2020.pdf,application/pdf,20200606234611,20211110040804,568,2
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_3-marzo-2021.pdf,application/pdf,20210307080720,20211118041112,247,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_3-novembre-2021.pdf,application/pdf,20211106163739,20211208040648,9,2
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_30-giugno-2020.pdf,application/pdf,20200704163606,20211208040833,567,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_30-giugno-2021.pdf,application/pdf,20210704085640,20211208040628,119,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_30-marzo-2020.pdf,application/pdf,20200331163628,20211204165703,663,4
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_31-marzo-2021.pdf,application/pdf,20210404082030,20211108040851,216,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2020.pdf,application/pdf,20200809020052,20211107040706,517,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2021.pdf,application/pdf,20210807075643,20211113040932,94,2
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_5-gennaio-2021.pdf,application/pdf,20210109173726,20211027095132,345,2
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_5-maggio-2021.pdf,application/pdf,20210509081422,20211208040854,180,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_6-aprile-2020.pdf,application/pdf,20200407162922,20211103040841,649,2
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_6-aprile2020.pdf,text/html,20200519011451,20200528132418,2,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_6-ottobre-2020.pdf,application/pdf,20201010163656,20211115040634,463,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_6-ottobre-2021.pdf,application/pdf,20211009071820,20211117040829,22,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_7-aprile-2021.pdf,application/pdf,20210410082838,20211208040910,211,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_7-luglio-2020.pdf,application/pdf,20200713163604,20211208040844,536,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_7-luglio-2021.pdf,application/pdf,20210711075505,20211027090644,112,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_7-maggio-2020.pdf,application/pdf,20200508182922,20211109040845,599,2
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_7-novembre-2020.pdf,application/pdf,20201111173722,20211208040724,426,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_8-settembre-2020.pdf,application/pdf,20200912083300,20211208040926,486,3
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_8-settembre-2021.pdf,application/pdf,20210912075253,20211208040918,47,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_8-settembre-2021.pdf?fbclid=IwAR3ZBF9CxgYUtaDVi4FCx-_MlSQQdnKRXZfbbhevHQ61H8IVmnF1xKlKUJM,application/pdf,20210916095148,20210916095148,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_9-aprile-2020.pdf,application/pdf,20200410163552,20211124133746,631,3
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_9-dicembre-2020.pdf,application/pdf,20201212173636,20211112040933,404,2
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_9-giugno-2020%20appendix.pdf,text/html,20200618150813,20200618150813,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_9-giugno-2020.pdf,application/pdf,20200613163547,20211208040652,568,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_9-giugno-2021.pdf,application/pdf,20210612080139,20211116040628,139,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_9aprile-2020.pdf,text/html,20200626075326,20200626075326,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianzaintegrata-COVID-19_26-marzo%202020.pdf,text/html,20200626174050,20200626174050,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorvisory-integrata-COVID-19_12-marzo-2020.pdf,text/html,20201030202727,20201030202727,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettinosorveglianza-integrata-COVID-19_23-aprile-2020.pdf,text/html,20200726012017,20200908114015,2,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettinosorveglianza-integrata-COVID-19_23-aprile-2020.pdf%29,text/html,20201212113428,20201212113428,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettinosorveglianza-integrata-COVID-19_28-aprile-2020.pdf,text/html,20200909142040,20200909142040,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettinosorveglianza-integrata-COVID-19_30-marzo-2020.pdf,text/html,20211020111109,20211020111109,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Bollettinosorveglianza-integrata-COVID-19_9-aprile-2020.pdf,text/html,20200908210700,20200908210700,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/bs.affix,warc/revisit,20200316010309,20200516003154,3,2
https://www.epicentro.iss.it/coronavirus/bollettino/bs.alert,warc/revisit,20200316005242,20200516001745,5,2
https://www.epicentro.iss.it/coronavirus/bollettino/bs.button,warc/revisit,20200316005359,20200516001915,5,2
https://www.epicentro.iss.it/coronavirus/bollettino/bs.carousel,warc/revisit,20200316005512,20200516002047,5,2
https://www.epicentro.iss.it/coronavirus/bollettino/bs.collapse,warc/revisit,20200316005613,20200516002233,5,2
https://www.epicentro.iss.it/coronavirus/bollettino/bs.dropdown,warc/revisit,20200316005712,20200516002447,4,2
https://www.epicentro.iss.it/coronavirus/bollettino/bs.modal,warc/revisit,20200316005814,20200516002614,4,2
https://www.epicentro.iss.it/coronavirus/bollettino/bs.popover,warc/revisit,20200316005954,20200516002819,4,2
https://www.epicentro.iss.it/coronavirus/bollettino/bs.scrollspy,warc/revisit,20200316010059,20200516002947,3,2
https://www.epicentro.iss.it/coronavirus/bollettino/bs.tab,warc/revisit,20200316010200,20200516003052,3,2
https://www.epicentro.iss.it/coronavirus/bollettino/bs.tooltip,warc/revisit,20200316005909,20200516002736,4,2
https://www.epicentro.iss.it/coronavirus/bollettino/covid-19-infografica/_eng.pdf%5D(https://www.epicentro.iss.it/coronavirus/bollettino/covid-19-infografica_eng.pdf,text/html,20200330131026,20200330131026,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/covid-19-infografica_eng.pdf,application/pdf,20200312030441,20210505165522,52,7
https://www.epicentro.iss.it/coronavirus/bollettino/covid-19-infografica_eng.pdf?fbclid=IwAR0nRdbHqdNj7uNX61BTrCmQmnNVS7mvNz0oWdf-UHOxHDyL0e2mVl9XzA,text/html,20201127131219,20201127131219,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/covid-19-infografica_ita.pdf,application/pdf,20200314180814,20210610170556,11,4
https://www.epicentro.iss.it/coronavirus/bollettino/covid-19-infografica_ita2.pdf,text/html,20200314020934,20200326114137,2,1
https://www.epicentro.iss.it/coronavirus/bollettino/gtm.js,text/html,20200409124753,20200617044639,6,1
https://www.epicentro.iss.it/coronavirus/bollettino/gtm.start,warc/revisit,20200410052701,20200617044459,5,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_06giugno%20ITA.pdf,text/html,20200625214330,20200625214330,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_10aprile%20ITA.pdf,application/pdf,20200410202816,20211120013404,464,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_10giugno%20ITA.pdf,application/pdf,20200611163602,20211123061415,473,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_11aprile%20ITA.pdf,application/pdf,20200411182614,20211123061412,487,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_11maggio%20ITA.pdf,application/pdf,20200512034536,20211115231713,473,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_11marzo%20ITA.pdf,application/pdf,20200701164807,20211124071040,460,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_12aprile%20ITA.pdf,application/pdf,20200412163610,20211127041553,465,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_12marzo%20ITA.pdf,application/pdf,20200701164756,20211120044720,460,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_13aprile%20ITA.pdf,application/pdf,20200413163710,20211105084602,474,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_13aprile%20ITA.pdf?fbclid=IwAR0ENft7lLbET7oVqbGhiWRxKdaY3mopHFcJAs6wjFsrxtFYJOC9MW34TKw,application/pdf,20200529223440,20200529223440,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_13maggio%20ITA.pdf,application/pdf,20200514062633,20211120013412,468,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_13marzo%20ITA.pdf,application/pdf,20200701164740,20211119195908,460,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_14marzo%20ITA.pdf,application/pdf,20200316103713,20211115231733,461,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_14marzo_eng.pdf,application/pdf,20200315161535,20200316103726,2,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_15aprile%20ITA.pdf,application/pdf,20200415210751,20211115231830,467,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_15giugno%20ITA.pdf,application/pdf,20200616163602,20211126233651,466,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_15maggio%20ITA.pdf,application/pdf,20200516163540,20211126233721,469,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_15marzo%20ENG.pdf,application/pdf,20200317010923,20210422172822,6,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_15marzo%20ITA.pdf,application/pdf,20200316125340,20211117180127,467,4
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_16marzo%20ENG.pdf,application/pdf,20200317073030,20210226224950,3,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_16marzo%20ITA.pdf,application/pdf,20200316185228,20211031223510,465,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_17aprile%20ITA.pdf,application/pdf,20200417234051,20211124071013,473,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_17marzo%20ENG.pdf,application/pdf,20200317201003,20210427181424,48,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_17marzo%20ITA.pdf,application/pdf,20200321191354,20211113012834,470,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_18maggio%20ITA.pdf,application/pdf,20200518233240,20211117180151,470,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_18marzo%20ENG.pdf,application/pdf,20200319074003,20210317135634,11,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_18marzo%20ITA.pdf,application/pdf,20200319200004,20211123061350,509,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_19giugno%20ITA.pdf,application/pdf,20200620163540,20211111205023,467,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_19marzo%20ENG.pdf,application/pdf,20200323192421,20211204174017,20,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_19marzo%20ITA.pdf,application/pdf,20200320174914,20211126233847,465,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_1aprile%20ENG.pdf,application/pdf,20200401210249,20201128200837,6,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_1aprile%20ITA.pdf,application/pdf,20200401210239,20211119195919,471,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_1giugno%20ITA.pdf,application/pdf,20200603163545,20211123061403,462,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_1maggio%20ITA.pdf,application/pdf,20200501174237,20211124071022,477,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_20aprile%20ITA.pdf,application/pdf,20200420184316,20211120044815,471,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_20marzo%20ENG.pdf,application/pdf,20200321115032,20210305100221,6,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_20marzo%20ITA.pdf,application/pdf,20200322065342,20211123061358,576,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_20marzo%20ITA.pdf?fbclid=IwAR07MvEX-R7np5TpVy76BU5rye4wWXX35utVXwjfKHZ8EM-VyCy2lspxKNU,application/pdf,20210422161204,20210422161204,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_21marzo%20ENG.pdf,application/pdf,20200322064454,20200409115158,4,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_21marzo%20ITA.pdf,application/pdf,20200322064414,20211126233606,465,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_22aprile%20ITA.pdf,application/pdf,20200422221225,20211120002112,469,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_22giugno%20ITA.pdf,application/pdf,20200623163556,20211124071034,464,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_22maggio%20ITA.pdf,application/pdf,20200523153027,20211117180200,467,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_22marzo%20ENG.pdf,application/pdf,20200323064621,20210629121001,16,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_22marzo%20ITA.pdf,application/pdf,20200323064610,20211115231759,474,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_23marzo%20ENG.pdf,application/pdf,20200323190705,20210819021524,9,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_23marzo%20ITA.pdf,application/pdf,20200323190654,20211113012804,464,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_24aprile%20ITA.pdf,application/pdf,20200425014620,20211115231748,473,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_24marzo%20ENG.pdf,application/pdf,20200324200040,20210403051504,7,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_24marzo%20ITA.pdf,application/pdf,20200324200028,20211119195904,575,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_25maggio%20ITA.pdf,application/pdf,20200526163544,20211124071019,462,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_25marzo%20ENG.pdf,application/pdf,20200325184352,20211009231919,15,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_25marzo%20ITA.pdf,application/pdf,20200325184339,20211113012758,463,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_26marzo%2520ENG.pdf,text/html,20200326183204,20211128143425,31,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_26marzo%20ITA.pdf,application/pdf,20200326191949,20211115231724,463,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_26marzoITA.pdf,text/html,20210207070607,20210207070607,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_27aprile%20ITA.pdf,application/pdf,20200427183113,20211115231751,467,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_27maggio%20ITA.pdf,application/pdf,20200528163545,20211120044741,463,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_27marzo%20ENG.pdf,application/pdf,20200327201226,20210506175336,12,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_27marzo%20ITA.pdf,application/pdf,20200327201215,20211119195915,467,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_28marzo%20ENG.pdf,application/pdf,20200328183711,20201128193337,8,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_28marzo%20ITA.pdf,application/pdf,20200328183646,20211120044753,465,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_29aprile,text/html,20200519051819,20200528013218,3,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_29aprile%20ITA.pdf,application/pdf,20200429202257,20211117180135,471,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_29maggio%20ITA.pdf,application/pdf,20200530163543,20211117180144,472,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_29maggio_ITA.pdf,text/html,20210117091336,20210305102001,2,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_29marzo%20ENG.pdf,application/pdf,20200329182753,20200921094144,6,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_29marzo%20ITA.pdf,application/pdf,20200329182732,20211120013353,463,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_2aprile%20ENG.pdf,application/pdf,20200402163541,20210610173049,47,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_2aprile%20ITA.pdf,application/pdf,20200402211415,20211127041605,469,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_30marzo%20ENG.pdf,application/pdf,20200330163538,20201128193043,7,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_30marzo%20ITA.pdf,application/pdf,20200330163538,20211111205115,466,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_30marzo%20ITA.pdf?fbclid=IwAR2gfqq_RwNIdIwDZXzp9JaZ2kq2XfaEv_dmfh0E0NxVn6s0UBTWj-ROXxM,application/pdf,20200404070025,20200404070025,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_31maggio%20ITA.pdf,text/html,20200905003119,20200905003119,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_31marzo%20ENG.pdf,application/pdf,20200331163628,20201128202515,6,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_31marzo%20ITA.pdf,application/pdf,20200331163627,20211120044807,467,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_3aprile%20ITA.pdf,application/pdf,20200403201830,20211126233623,549,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_3giugno%20ITA.pdf,application/pdf,20200604163601,20211113012829,483,4
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_4aprile%20ITA.pdf,application/pdf,20200404182739,20211120013400,546,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_4maggio%20ITA.pdf,application/pdf,20200504205513,20211111205110,469,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_5aprile%20ITA.pdf,application/pdf,20200405163544,20211127041615,467,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_6aprile%20ITA.pdf,application/pdf,20200406163554,20211126233709,464,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_6aprileITA.pdf,text/html,20200904164124,20200904164124,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_6maggio%20ITA.pdf,application/pdf,20200506184352,20211120002106,470,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_7aprile%20ITA.pdf,application/pdf,20200407163544,20211031153544,558,4
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_8aprile%20ITA.pdf,application/pdf,20200408163617,20211126233557,468,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_8giugno%20ITA.pdf,application/pdf,20200609163608,20211124071028,463,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_8giugno%20ITA.pdf%20,text/html,20201118221614,20201118221614,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_8maggio%20ITA,text/html,20200804143010,20200804143010,1,1
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_8maggio%20ITA.pdf,application/pdf,20200508182849,20211111205047,473,2
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_9aprile%20ITA.pdf,application/pdf,20200409185619,20211120013408,466,3
https://www.epicentro.iss.it/coronavirus/bollettino/Infografica_decessi_COVID-19_2020-03-20.pdf,application/pdf,20200321215533,20200404013006,11,1
https://www.epicentro.iss.it/coronavirus/bollettino/nota-metodologica-sorveglianza-COVID-19.pdf,application/pdf,20200314180837,20200623163555,274,2
https://www.epicentro.iss.it/coronavirus/bollettino/Popover%20requires%20tooltip.js,warc/revisit,20200316010029,20200516002907,4,2
