"Lazio","Latina","Cisterna di Latina","3120400050","792042930459871802","C57H21001220001","3.306","No","980.000,00","-","980.000,00","140.532,29","B","01/06/2021","Sì","-","101,94","98.998,07","271.620,37","244.087,31","154.816,46","112.277,77","98.200,03"
"Lazio","Latina","Cisterna di Latina","3120400050","792042930459871802","C57H21001180001","33.200","No","950.000,00","-","950.000,00","31.720,00","B","01/06/2021","Sì","-","101,94","22.345,18","286.003,85","257.012,80","163.014,66","118.223,36","103.400,15"
"Lazio","Latina","Cisterna di Latina","3120400050","792042930459871802","C57H21001200001","3.253","No","980.000,00","-","980.000,00","140.531,29","B","01/06/2021","Sì","-","101,94","98.998,07","271.620,37","244.087,31","154.816,46","112.277,77","98.200,03"
"Lazio","Latina","Cisterna di Latina","3120400050","792042930459871802","C57H21001190001","12.000","No","950.000,00","-","950.000,00","114.192,00","B","01/06/2021","Sì","-","101,94","80.442,64","268.091,91","240.916,52","152.805,33","110.819,23","96.924,37"
"Puglia","Brindisi","Brindisi","4160160010","608242929166128302","J83D21001350001","16.000","No","10.100.000,00","-","10.100.000,00","87.000,00","C","08/06/2021","Sì","-","101,92","1.067.242,83","1.383.613,59","3.063.858,48","1.943.303,47","1.409.344,84","1.232.636,79"
"Puglia","Brindisi","Brindisi","4160160010","608242929166128302","J81B21004520001","640","No","4.200.000,00","-","4.200.000,00","99.000,00","C","08/06/2021","Sì","-","101,92","443.803,95","575.364,07","1.274.079,76","808.106,39","586.064,19","512.581,64"
"Puglia","Brindisi","Brindisi","4160160010","608242929166128302","J89J21005120001","12.000","No","3.500.000,00","-","3.500.000,00","41.000,00","C","08/06/2021","Sì","-","101,92","369.836,62","479.470,06","1.061.733,14","673.422,00","488.386,83","427.151,36"
"Lazio","Roma","Ardea","3120700081","646742930464184902","D71B21002100001","32.000","No","5.000.000,00","-","5.000.000,00","76.128,00","B","04/06/2021","Sì","-","101,92","3.522.253,56","455.601,76","409.419,25","259.681,01","188.328,84","164.715,58"
"Sicilia","Trapani","Marsala","5190820120","638542930476079201","B81B21002090001","6.000","No","2.000.000,00","-","2.000.000,00","118.768,00","B","01/06/2021","Sì","-","101,88","140.890,14","326.532,55","613.872,64","389.358,99","282.375,39","246.970,29"
"Sicilia","Trapani","Marsala","5190820120","638542930476079201","B81B21002080001","10.000","No","8.000.000,00","-","8.000.000,00","466.796,54","B","01/06/2021","Sì","-","101,88","140.890,14","480.686,79","1.633.609,17","2.434.726,86","1.765.740,55","1.544.346,49"
"Calabria","Reggio Calabria","Reggio di Calabria","4180670630","415642930475389902","H37H21002080001","8.439","No","890.695,00","-","890.695,00","62.348,65","B","04/06/2021","Sì","-","101,81","63.890,16","131.587,55","278.468,74","176.623,46","128.092,89","112.032,20"
"Calabria","Reggio Calabria","Reggio di Calabria","4180670630","415642930475389902","H37H21002090001","8.578","No","990.000,00","-","990.000,00","69.300,00","B","04/06/2021","Sì","-","101,81","63.400,56","162.355,07","306.117,48","194.160,13","140.811,04","123.155,71"
"Calabria","Reggio Calabria","Reggio di Calabria","4180670630","415642930475389902","H37J16000020001","41.798","Sì","3.350.000,00","186.406,83","3.163.593,17","318.039,13","A","04/06/2021","Sì","-","101,81","-","358.745,64","1.123.479,48","712.585,65","516.789,54","451.992,86"
"Calabria","Reggio Calabria","Reggio di Calabria","4180670630","415642930475389902","H37H21002180001","150","No","350.000,00","-","350.000,00","24.500,00","B","04/06/2021","Sì","-","101,81","35.222,54","50.802,29","105.735,05","67.064,22","48.637,09","42.538,82"
"Calabria","Reggio Calabria","Reggio di Calabria","4180670630","415642930475389902","H37H21002140001","550","No","200.000,00","-","200.000,00","14.000,00","A","04/06/2021","Sì","-","101,81","35.222,54","19.971,44","58.001,94","36.788,70","26.680,32","23.335,06"
