"Sicilia","Trapani","Trapani","5190820210","588142930534105601","I95F21000200001","390","Sì","196.753,00","15.280,00","181.473,00","28.706,00","A","09/06/2021","Sì","-","102,66","20.221,96","30.875,26","52.221,92","33.122,62","24.021,57","21.009,67"
"Sicilia","Trapani","Trapani","5190820210","588142930534105601","I93D21000400001","150","No","707.095,00","-","707.095,00","38.135,00","B","09/06/2021","Sì","-","102,66","26.864,23","44.724,08","147.371,15","206.878,19","150.034,58","131.222,77"
"Campania","Salerno","Battipaglia","4150720140","252442928725940202","B27H21002220001","15.513","No","2.700.000,00","-","2.700.000,00","118.179,50","C","03/06/2021","Sì","-","102,64","-","61.661,70","375.850,67","577.439,98","845.531,51","839.516,14"
"Campania","Salerno","Battipaglia","4150720140","252442928725940202","B24E21002080001","22.146","No","2.000.000,00","-","2.000.000,00","88.184,56","A","03/06/2021","Sì","-","102,64","-","30.830,85","268.035,18","424.293,60","627.776,47","649.063,90"
"Campania","Salerno","Battipaglia","4150720140","252442928725940202","B29J21003210001","6.308","No","750.000,00","-","750.000,00","35.105,95","B","03/06/2021","Sì","-","102,64","-","15.415,42","93.962,67","144.360,00","211.382,88","284.879,03"
"Campania","Salerno","Battipaglia","4150720140","252442928725940202","B28I21000620001","22.997","No","4.500.000,00","-","4.500.000,00","200.403,96","B","03/06/2021","Sì","-","102,64","-","123.323,39","511.371,82","960.065,64","1.496.433,31","1.408.805,84"
"Puglia","Foggia","Foggia","4160310230","174242929514158301","B78I21001000001","25.386","No","2.500.000,00","-","2.500.000,00","93.891,20","B","04/06/2021","Sì","-","102,64","-","28.947,45","989.778,16","627.783,35","455.288,24","398.202,79"
"Puglia","Foggia","Foggia","4160310230","174242929514158301","B73D21002650001","9.500","No","900.000,00","-","900.000,00","31.720,00","A","04/06/2021","Sì","-","102,64","-","9.779,54","356.577,11","226.164,99","164.021,97","143.456,38"
"Puglia","Foggia","Foggia","4160310230","174242929514158301","B71B21002200001","7.063","No","2.000.000,00","-","2.000.000,00","82.472,00","A","04/06/2021","Sì","-","102,64","-","25.426,82","663.728,15","555.553,18","402.904,65","352.387,21"
"Puglia","Foggia","Foggia","4160310230","174242929514158301","B73D21002640001","900","No","3.000.000,00","-","3.000.000,00","101.504,00","A","04/06/2021","Sì","-","102,64","-","31.294,54","588.891,25","924.471,03","776.341,66","679.001,52"
"Puglia","Foggia","Foggia","4160310230","174242929514158301","B73D21002660001","5.750","No","5.600.000,00","-","5.600.000,00","155.120,95","B","04/06/2021","Sì","-","102,64","-","47.825,10","924.185,55","1.730.475,26","1.545.656,67","1.351.857,42"
"Puglia","Foggia","Foggia","4160310230","174242929514158301","B72C21001080001","17.430","No","6.000.000,00","-","6.000.000,00","177.632,00","A","04/06/2021","Sì","-","102,64","-","54.765,45","2.252.234,80","1.565.141,33","1.135.089,75","992.768,66"
"Lazio","Roma","Anguillara Sabazia","3120700050","899742930519645701","D35F21000400005","160","No","150.000,00","-","150.000,00","8.343,60","B","02/06/2021","Sì","-","102,64","-","13.873,88","54.525,21","34.583,53","25.081,06","21.936,32"
"Lazio","Roma","Anguillara Sabazia","3120700050","899742930519645701","D35F21000380001","3.350","Sì","2.288.064,00","55.144,00","2.232.920,00","19.032,00","B","02/06/2021","Sì","-","102,64","-","265.170,45","604.884,09","577.600,11","418.893,78","366.371,57"
"Lazio","Roma","Anguillara Sabazia","3120700050","899742930519645701","D35F21000410005","7.200","Sì","600.000,00","7.320,00","592.680,00","13.576,16","B","02/06/2021","Sì","-","102,64","-","53.238,71","216.072,79","137.047,78","99.391,36","86.929,36"
"Lazio","Roma","Anguillara Sabazia","3120700050","899742930519645701","D35F21000420005","370","No","150.000,00","-","150.000,00","8.343,60","B","02/06/2021","Sì","-","102,64","-","13.873,88","54.525,21","34.583,53","25.081,06","21.936,32"
"Lazio","Roma","Anguillara Sabazia","3120700050","899742930519645701","D37H21002410005","2.000","Sì","400.000,00","7.930,00","392.070,00","15.098,72","B","02/06/2021","Sì","-","102,64","-","34.552,13","143.203,50","90.829,22","65.872,21","57.612,94"
"Lazio","Roma","Anguillara Sabazia","3120700050","899742930519645701","D37H21002420005","1.700","Sì","400.000,00","7.930,00","392.070,00","15.098,72","B","02/06/2021","Sì","-","102,64","-","34.552,13","143.203,50","90.829,22","65.872,21","57.612,94"
"Lazio","Roma","Anguillara Sabazia","3120700050","899742930519645701","D31B21004050005","5.000","Sì","300.000,00","7.198,00","292.802,00","6.724,64","B","02/06/2021","Sì","-","102,64","-","25.528,56","107.056,17","67.902,16","49.244,79","43.070,32"
