"Lombardia","Brescia","Concesio","1030150560","144642930532617302","D48I21000230001","1.500","No","1.400.000,00","-","1.400.000,00","135.000,00","B","01/06/2021","Sì","-","96,97514207"
"Friuli-Venezia Giulia","Pordenone","Sacile","2060930370","821242930455582301","E94E21000190005","4.000","Sì","5.200.000,00","200.000,00","5.000.000,00","159.000,00","A","31/05/2021","Sì","-","96,95809852"
"Lombardia","Mantova","Porto Mantovano","1030450450","406642930549402802","C31B21004650001","2.600","No","420.000,00","-","420.000,00","-","C","04/06/2021","Sì","-","96,9576484"
"Lombardia","Mantova","Porto Mantovano","1030450450","406642930549402802","C31B21004640001","325","No","320.000,00","-","320.000,00","-","B","04/06/2021","Sì","-","96,9576484"
"Veneto","Venezia","Mira","2050870230","232542930522580802","C68B20000710004","1.000","Sì","150.000,00","6.344,00","143.656,00","5.075,20","B","03/06/2021","Sì","-","96,87347754"
"Veneto","Venezia","Mira","2050870230","232542930522580802","C61B18001200004","7.500","Sì","300.000,00","14.595,18","285.404,82","19.380,50","C","03/06/2021","Sì","-","96,87347754"
"Veneto","Venezia","Mira","2050870230","232542930522580802","C61B18001230004","7.200","Sì","400.000,00","18.457,05","381.542,95","5.918,55","C","03/06/2021","Sì","-","96,87347754"
"Veneto","Venezia","Mira","2050870230","232542930522580802","C69H18000640004","450","Sì","180.000,00","13.829,92","166.170,08","12.941,76","B","03/06/2021","Sì","-","96,87347754"
"Veneto","Venezia","Mira","2050870230","232542930522580802","C64H17000370004","17.905","Sì","970.000,00","48.848,80","921.151,20","-","B","03/06/2021","Sì","-","96,87347754"
"Veneto","Treviso","Preganziol","2050840620","476242930528458102","D81B19000190004","3.828","No","270.000,00","-","270.000,00","15.211,83","C","03/06/2021","Sì","-","96,87343986"
"Veneto","Treviso","Preganziol","2050840620","476242930528458102","D81B06000420004","3.000","No","330.000,00","-","330.000,00","12.056,60","C","03/06/2021","Sì","-","96,87343986"
"Lombardia","Milano","Melzo","1030491410","122342930519827402","B99D21000000005","2.130","Sì","2.133.533,37","133.533,37","2.000.000,00","133.533,37","B","03/06/2021","Sì","-","96,864406"
"Lombardia","Milano","Melzo","1030491410","122342930519827402","B96E17000010005","7.542","Sì","3.117.836,40","117.836,40","3.000.000,00","117.836,40","B","03/06/2021","Sì","-","96,864406"
"Lombardia","Monza e della Brianza","Carate Brianza","1030490480","593042930525941702","G51B21002860001","1.000","No","334.890,00","-","334.890,00","25.370,46","C","31/05/2021","Sì","-","96,85372722"
"Lombardia","Monza e della Brianza","Carate Brianza","1030490480","593042930525941702","G53D21000830001","376","No","148.839,99","-","148.839,99","11.275,76","A","31/05/2021","Sì","-","96,85372722"
"Lombardia","Monza e della Brianza","Carate Brianza","1030490480","593042930525941702","G53D21000820001","13.160","No","2.753.540,00","-","2.753.540,00","208.601,52","A","31/05/2021","Sì","-","96,85372722"
"Lombardia","Monza e della Brianza","Carate Brianza","1030490480","593042930525941702","G51B21002440001","900","No","496.540,00","-","496.540,00","41.378,33","C","31/05/2021","Sì","-","96,85372722"
"Lombardia","Monza e della Brianza","Carate Brianza","1030490480","593042930525941702","G53D21000850001","1.840","No","698.737,50","-","698.737,50","52.934,66","A","31/05/2021","Sì","-","96,85372722"
"Lombardia","Monza e della Brianza","Carate Brianza","1030490480","593042930525941702","G53D21000840001","700","No","148.840,01","-","148.840,01","11.275,76","B","31/05/2021","Sì","-","96,85372722"
"Veneto","Treviso","Paese","2050840540","506842930476150901","H95F21000320001","3.015","Sì","1.200.000,00","45.000,00","1.155.000,00","135.000,00","B","31/05/2021","Sì","-","96,81234419"
"Veneto","Treviso","Paese","2050840540","506842930476150901","H95F21000340001","1.650","Sì","1.300.000,00","40.000,00","1.260.000,00","160.000,00","B","31/05/2021","Sì","-","96,81234419"
"Veneto","Treviso","Paese","2050840540","506842930476150901","H95F21000330001","4.070","Sì","2.500.000,00","80.000,00","2.420.000,00","270.000,00","B","31/05/2021","Sì","-","96,81234419"
"Lombardia","Milano","Bareggio","1030490120","654642930460302701","H53D21000240001","1.930","No","3.750.000,00","-","3.750.000,00","422.764,16","B","01/06/2021","Sì","-","96,78248566"
"Lombardia","Milano","Bareggio","1030490120","654642930460302701","H53D21000230001","2.690","No","1.250.000,00","-","1.250.000,00","131.955,20","B","01/06/2021","Sì","-","96,78248566"
"Veneto","Venezia","Scorzè","2050870370","449042930480604502","G27H21001570006","4.660","Sì","580.000,00","40.000,00","540.000,00","-","B","01/06/2021","Sì","-","96,76790273"
"Veneto","Venezia","Scorzè","2050870370","449042930480604502","G23D21001180005","6.300","Sì","5.760.000,00","1.300.000,00","4.460.000,00","-","B","01/06/2021","Sì","-","96,76790273"
"Friuli-Venezia Giulia","Pordenone","Porcia","2060930320","656842930475431902","H41B21001070001","1.500","Sì","5.267.044,22","267.044,22","5.000.000,00","267.044,23","B","20/04/2021","Sì","-","96,75623556"
"Veneto","Venezia","Santa Maria di Sala","2050870350","212342930448223102","F96J20000020004","2.807","No","400.000,00","-","400.000,00","31.570,00","B","01/06/2021","Sì","-","96,75407416"
"Lombardia","Monza e della Brianza","Concorezzo","1030490840","224042928592854201","J21B21001320005","4.080","Sì","11.465.000,00","6.465.000,00","5.000.000,00","321.234,15","B","01/06/2021","Sì","-","96,72286905"
"Friuli-Venezia Giulia","Udine","Codroipo","2060850270","545742930518330102","J83D21000900001","20.000","No","4.060.950,00","-","4.060.950,00","66.096,54","B","19/05/2021","Sì","-","96,69759693"
"Lombardia","Monza e della Brianza","Arcore","1030490080","435842930510965401","J34E21000790001","600","No","100.000,00","-","100.000,00","-","C","01/06/2021","Sì","-","96,6884137"
"Lombardia","Monza e della Brianza","Arcore","1030490080","435842930510965401","J35F21000940001","700","No","875.000,00","-","875.000,00","165.075,70","B","01/06/2021","Sì","-","96,6884137"
"Lombardia","Varese","Caronno Pertusella","1030860270","746642927966216502","F37E18000010004","1.946","No","2.931.923,38","-","2.931.923,38","-","B","04/06/2021","Sì","-","96,46506456"
"Lombardia","Varese","Caronno Pertusella","1030860270","746642927966216502","F34E18000150004","1.300","Sì","2.183.668,13","115.591,51","2.068.076,62","-","B","04/06/2021","Sì","-","96,46506456"
"Lombardia","Monza e della Brianza","Bovisio-Masciago","1030490300","798842930464854601","D98I21000160001","72.600","No","4.939.482,00","-","4.939.482,00","117.000,00","B","03/06/2021","Sì","-","96,45532589"
"Lombardia","Monza e della Brianza","Seveso","1030492110","173742930534262602","B37H17013340001","1.727","No","3.592.908,00","-","3.592.908,00","250.000,00","B","01/06/2021","Sì","-","96,34614588"
"Lombardia","Milano","Lainate","1030491150","901242928823042002","F15B19000650004","400","No","980.000,00","-","980.000,00","32.300,00","B","03/06/2021","Sì","-","96,29111009"
"Lombardia","Milano","Lainate","1030491150","901242928823042002","F12C21000140001","30.008","No","995.000,00","-","995.000,00","36.200,00","A","03/06/2021","Sì","-","96,29111009"
"Lombardia","Milano","Lainate","1030491150","901242928823042002","F18I21001860001","560","No","860.000,00","-","860.000,00","31.800,00","B","03/06/2021","Sì","-","96,29111009"
"Lombardia","Milano","Lainate","1030491150","901242928823042002","F18I21001870001","1.768","No","990.000,00","-","990.000,00","44.300,00","B","03/06/2021","Sì","-","96,29111009"
"Lombardia","Milano","Corbetta","1030490850","627242930521030802","C65F21000400001","653","No","900.000,00","-","900.000,00","50.000,00","A","01/06/2021","Sì","-","96,26394194"
"Friuli-Venezia Giulia","Pordenone","Azzano Decimo","2060930050","715042930476333602","J48H21000000005","360","No","850.000,00","-","850.000,00","15.000,00","B","03/06/2021","Sì","-","96,2584427"
"Friuli-Venezia Giulia","Pordenone","Azzano Decimo","2060930050","715042930476333602","J43B19000100002","7.290","Sì","270.000,00","84.168,82","185.831,18","1.500,00","B","03/06/2021","Sì","-","96,2584427"
"Friuli-Venezia Giulia","Pordenone","Azzano Decimo","2060930050","715042930476333602","J41B19000220005","3.500","Sì","420.000,00","320.000,00","100.000,00","-","C","03/06/2021","Sì","-","96,2584427"
"Friuli-Venezia Giulia","Pordenone","Azzano Decimo","2060930050","715042930476333602","J44E21001100005","1.057","No","170.000,00","-","170.000,00","-","B","03/06/2021","Sì","-","96,2584427"
"Veneto","Padova","Albignasego","2050540030","637842930510482502","D68B18000070004","1.950","Sì","4.000.000,00","425.000,00","3.575.000,00","138.646,60","B","27/05/2021","Sì","-","96,04630834"
"Lombardia","Milano","Carugate","1030490510","675642929321111502","D84E21000250001","20.000","No","2.500.000,00","-","2.500.000,00","67.848,99","B","20/05/2021","Sì","-","95,90557853"
"Lombardia","Milano","Carugate","1030490510","675642929321111502","D88I21000070001","1.400","No","2.500.000,00","-","2.500.000,00","59.957,64","B","20/05/2021","Sì","-","95,90557853"
"Veneto","Venezia","Marcon","2050870200","236342930546254302","B39J21001240004","9.164","Sì","16.500.000,00","11.500.000,00","5.000.000,00","427.699,07","B","31/05/2021","Sì","-","95,63833839"
