"Abruzzo","L'Aquila","Sulmona","4130380970","317742930447601401","D59J21005850005","100.000","Sì","3.406.475,00","98.527,20","3.307.947,80","88.816,00","B","04/06/2021","Sì","-","99,19","-","509.934,18","1.120.742,17","710.849,46","515.530,40","450.891,59"
"Abruzzo","L'Aquila","Sulmona","4130380970","317742930447601401","D58I21000300005","21.792","Sì","1.589.166,33","59.675,73","1.529.490,60","41.872,33","B","04/06/2021","Sì, con riserva","Chiarimenti target a pena 
esclusione entro 10 gg da 
pubblicazione","99,19","-","235.777,46","518.195,79","328.674,34","238.364,98","208.478,03"
"Liguria","La Spezia","Sarzana","1070390270","815542930478218101","F71B21002000001","1.450","No","5.000.000,00","-","5.000.000,00","200.000,00","B","09/06/2021","Sì","-","99,18","3.522.253,56","455.601,76","409.419,25","259.681,01","188.328,84","164.715,58"
"Lazio","Viterbo","Viterbo","3120910580","175142930455190102","D89H10000560004","2.100","No","2.335.000,00","-","2.335.000,00","-","B","31/05/2021","Sì","-","99,17","-","359.950,15","791.104,67","501.771,37","363.900,39","318.273,42"
"Lazio","Viterbo","Viterbo","3120910580","175142930455190102","D81E07000180002","2.738","No","800.000,00","-","800.000,00","58.387,78","B","31/05/2021","Sì","-","99,17","-","132.324,12","267.437,05","169.626,42","123.018,42","107.593,99"
"Lazio","Viterbo","Viterbo","3120910580","175142930455190102","D87E20000060002","2.614","No","625.592,58","-","625.592,58","35.964,97","B","31/05/2021","Sì","-","99,17","-","101.981,90","209.731,85","133.025,93","96.474,59","84.378,31"
"Lazio","Viterbo","Viterbo","3120910580","175142930455190102","D83J11000690002","4.719","No","4.144.057,70","-","4.144.057,70","176.030,38","A","31/05/2021","Sì","-","99,17","-","54.271,66","684.526,46","1.106.852,99","1.226.067,37","1.072.339,22"
"Lazio","Viterbo","Viterbo","3120910580","175142930455190102","D88G09000200002","7.313","No","3.101.000,00","-","3.101.000,00","112.546,03","B","31/05/2021","Sì","-","99,17","-","34.698,90","509.990,76","830.088,42","920.839,85","805.382,08"
"Lazio","Viterbo","Viterbo","3120910580","175142930455190102","D87E20000070005","750","No","489.925,00","-","489.925,00","50.000,00","B","31/05/2021","Sì","-","99,17","-","60.120,15","172.158,00","109.194,09","79.190,99","69.261,78"
"Lazio","Viterbo","Viterbo","3120910580","175142930455190102","D85B04000170002","3.903","No","1.294.000,00","-","1.294.000,00","53.589,12","B","31/05/2021","Sì","-","99,17","-","16.521,98","114.216,34","282.724,53","469.715,79","410.821,36"
"Lazio","Viterbo","Viterbo","3120910580","175142930455190102","D84H20001690002","323","No","460.823,00","-","460.823,00","-","B","31/05/2021","Sì","-","99,17","-","71.037,82","156.128,15","99.026,89","71.817,42","62.812,73"
"Lazio","Viterbo","Viterbo","3120910580","175142930455190102","D81B12000570002","8.550","No","1.009.000,00","-","1.009.000,00","25.000,00","C","31/05/2021","Sì","-","99,17","-","108.832,89","360.561,23","228.691,99","165.854,63","145.059,26"
"Lazio","Viterbo","Viterbo","3120910580","175142930455190102","D85B04000160002","2.020","No","1.510.000,00","-","1.510.000,00","61.077,25","B","31/05/2021","Sì","-","99,17","-","18.830,63","132.994,82","329.983,11","548.480,83","479.710,60"
"Lazio","Viterbo","Viterbo","3120910580","175142930455190102","D85B04000150002","2.200","No","1.112.000,00","-","1.112.000,00","47.132,89","B","31/05/2021","Sì","-","99,17","-","14.531,47","98.364,81","242.911,34","403.385,03","352.807,36"
"Lazio","Viterbo","Viterbo","3120910580","175142930455190102","D85B08000000002","4.651","No","788.000,00","-","788.000,00","38.137,51","B","31/05/2021","Sì","-","99,17","-","11.758,12","160.744,66","260.855,73","189.180,78","165.460,71"
"Toscana","Firenze","San Casciano in Val di Pesa","3090300380","599942930477494401","H47H20001440004","1.986","No","450.000,00","-","450.000,00","-","B","03/06/2021","Sì","-","99,16","14.089,01","134.395,05","120.771,97","76.601,64","55.553,92","48.588,40"
"Toscana","Firenze","San Casciano in Val di Pesa","3090300380","599942930477494401","H43D18000180005","1.203","No","210.000,00","-","210.000,00","-","B","03/06/2021","Sì","-","99,16","7.044,51","62.572,90","56.230,14","35.664,91","25.865,31","22.622,24"
"Emilia-Romagna","Bologna","Molinella","2080130390","161942930533316402","C99J21019480001","26.000","No","3.750.000,00","-","3.750.000,00","110.000,00","B","28/05/2021","Sì","-","99,15","-","1.156.156,80","1.038.961,87","658.978,94","477.912,26","417.990,13"
"Abruzzo","Chieti","Ortona","4130230580","607542930518974101","H77H21001160001","5.561","No","2.500.000,00","-","2.500.000,00","93.891,20","B","01/06/2021","Sì","-","99,15","-","28.947,45","507.895,67","832.011,42","603.400,87","527.744,59"
