"Marche","Macerata","Potenza Picena","3110440430","682542930523950602","I13D21000810005","236","Sì","712.511,55","340.944,46","371.567,09","55.917,09","B","04/06/2021","Sì","-","100,1383508"
"Marche","Macerata","Potenza Picena","3110440430","682542930523950602","I15F21000430005","980","Sì","1.524.282,40","79.930,36","1.444.352,04","54.024,24","A","04/06/2021","Sì","-","100,1383508"
"Marche","Macerata","Potenza Picena","3110440430","682542930523950602","I17H21002810005","5.745","Sì","1.022.795,38","14.533,70","1.008.261,68","44.041,52","C","04/06/2021","Sì","-","100,1383508"
"Marche","Macerata","Potenza Picena","3110440430","682542930523950602","I13D21000780005","120","Sì","159.487,19","13.366,42","146.120,77","26.743,77","B","04/06/2021","Sì","-","100,1383508"
"Marche","Macerata","Potenza Picena","3110440430","682542930523950602","I13D21000770005","2.500","Sì","540.337,58","15.055,80","525.281,78","14.215,22","A","04/06/2021","Sì","-","100,1383508"
"Marche","Macerata","Potenza Picena","3110440430","682542930523950602","I13D21000790005","70","Sì","76.291,70","7.242,53","69.049,17","12.502,17","B","04/06/2021","Sì","-","100,1383508"
"Marche","Macerata","Potenza Picena","3110440430","682542930523950602","I11B21002850005","1.300","Sì","115.800,93","3.477,88","112.323,05","8.653,55","C","04/06/2021","Sì","-","100,1383508"
"Marche","Macerata","Potenza Picena","3110440430","682542930523950602","I17H21002790005","1.130","Sì","381.788,34","24.971,66","356.816,68","53.732,68","B","04/06/2021","Sì","-","100,1383508"
"Sardegna","Cagliari","Sinnai","5200170800","986942930538931002","J16D18000020001","665","No","957.177,89","-","957.177,89","58.665,26","B","04/06/2021","Sì","-","100,1303536"
"Sardegna","Cagliari","Sinnai","5200170800","986942930538931002","J18I14000200001","703","No","3.295.528,00","-","3.295.528,00","200.000,00","B","04/06/2021","Sì","-","100,1303536"
"Lazio","Latina","Formia","3120400080","146642930542554401","H83D21000680001","53.685","No","5.000.000,00","-","5.000.000,00","338.934,73","A","04/06/2021","Sì","-","100,1062245"
"Lombardia","Milano","Pioltello","1030491740","171942930537327601","E61B21002750007","12.500","Sì","1.080.000,00","22.000,00","1.058.000,00","15.000,00","C","09/06/2021","Sì","-","100,098227"
"Lombardia","Milano","Pioltello","1030491740","171942930537327601","E67H21000260004","12.000","Sì","1.250.000,00","245.000,00","1.005.000,00","26.000,00","B","09/06/2021","Sì","-","100,098227"
"Lombardia","Milano","Pioltello","1030491740","171942930537327601","E61F20000020004","1.400","Sì","2.000.000,00","51.723,62","1.948.276,38","85.000,00","B","09/06/2021","Sì","-","100,098227"
