"Veneto","Vicenza","Lonigo","2050900520","313442930521399602","E23D21001300005","30.000","Sì","708.000,00","289.516,00","418.484,00","97.253,52","B","09/06/2021","Sì","-","98,65","-","129.022,17","115.943,71","73.539,24","53.332,97","46.645,92"
"Veneto","Vicenza","Lonigo","2050900520","313442930521399602","E21B21002160001","6.700","Sì","480.000,00","6.242,28","473.757,72","22.628,26","C","09/06/2021","Sì","-","98,65","-","146.063,52","131.257,65","83.252,36","60.377,23","52.806,95"
"Veneto","Vicenza","Lonigo","2050900520","313442930521399602","E23D21001270001","9.200","No","806.795,25","-","806.795,25","86.056,97","B","09/06/2021","Sì","-","98,65","-","-","323.161,21","204.970,40","148.650,98","130.012,66"
"Veneto","Vicenza","Lonigo","2050900520","313442930521399602","E21B21002170001","5.700","Sì","720.000,00","25.550,78","694.449,22","73.702,26","B","09/06/2021","Sì","-","98,65","-","214.104,58","192.401,67","122.033,98","88.502,88","77.406,11"
"Emilia-Romagna","Rimini","Santarcangelo di Romagna","2081010180","433542930468923802","C46J20001470004","1.063","Sì","1.400.000,00","62.196,92","1.337.803,08","49.604,56","B","07/06/2021","Sì","-","98,65","-","11.655,01","370.967,88","404.817,79","293.586,60","256.775,80"
"Emilia-Romagna","Rimini","Santarcangelo di Romagna","2081010180","433542930468923802","C41B21003560004","2.180","Sì","3.650.000,00","120.362,14","3.529.637,86","100.442,20","B","07/06/2021","Sì","-","98,65","-","30.719,20","492.242,41","1.011.504,44","1.064.309,10","930.862,71"
"Toscana","Pisa","Cascina","3090620080","973642930459367202","C59H19000290004","665","Sì","6.276.661,00","1.276.661,00","5.000.000,00","193.832,48","A","28/05/2021","Sì","-","98,62","-","-","-","513.114,91","1.439.011,74","3.047.873,35"
"Lombardia","Lecco","Lecco","1030980420","376542930517808302","D15F20004690004","2.362","Sì","2.500.000,00","74.000,00","2.426.000,00","118.000,00","B","01/06/2021","Sì","-","98,62","-","285.493,65","657.103,53","628.685,41","455.942,44","398.774,96"
"Lombardia","Lecco","Lecco","1030980420","376542930517808302","D13D21001770004","70.000","Sì","7.000.000,00","290.290,00","6.709.710,00","210.210,00","A","01/06/2021","Sì","-","98,62","1.204.406,43","926.560,58","1.834.011,93","1.163.252,73","843.627,49","737.850,85"
"Lombardia","Lecco","Lecco","1030980420","376542930517808302","D15H20000160004","3.000","Sì","500.000,00","44.902,08","455.097,92","7.475,57","B","01/06/2021","Sì","-","98,62","320.594,05","41.468,68","37.265,17","23.636,06","17.141,61","14.992,34"
"Lombardia","Lecco","Lecco","1030980420","376542930517808302","D14H20001270004","1.200","Sì","2.000.000,00","87.000,00","1.913.000,00","63.000,00","A","01/06/2021","Sì","-","98,62","643.163,50","391.501,36","351.816,45","223.145,47","161.832,12","141.541,10"
"Lombardia","Como","Como","1030240720","223242930515474901","J15F21000290001","276","Sì","565.000,00","121.455,85","443.544,15","30.485,75","B","04/06/2021","Sì","-","98,62","-","-","-","79.077,23","167.720,61","196.746,31"
"Lombardia","Como","Como","1030240720","223242930515474901","J15F21000300001","473","Sì","210.000,00","43.441,73","166.558,27","13.223,75","B","04/06/2021","Sì","-","98,62","-","-","-","30.112,50","62.861,50","73.584,26"
"Lombardia","Como","Como","1030240720","223242930515474901","J15F21000280001","730","Sì","2.450.000,00","548.013,65","1.901.986,35","93.459,35","B","04/06/2021","Sì","-","98,62","-","-","-","333.854,25","720.722,89","847.409,21"
"Lombardia","Como","Como","1030240720","223242930515474901","J15F21000270008","5.900","Sì","7.711.000,00","1.598.301,34","6.112.698,66","216.698,66","B","04/06/2021","Sì","-","98,62","-","-","-","1.104.362,30","2.307.242,57","2.701.093,79"
"Lombardia","Como","Como","1030240720","223242930515474901","J13D21001410001","1.905","Sì","350.000,00","143.259,89","206.740,11","13.502,14","B","04/06/2021","Sì","-","98,62","-","-","-","20.157,39","82.990,39","103.592,33"
"Emilia-Romagna","Bologna","Imola","2080130320","209642930542527302","J25F21000340008","2.020","Sì","5.200.000,00","980.000,00","4.220.000,00","520.000,00","B","03/06/2021","Sì","-","98,62","-","-","780.706,88","1.457.617,16","1.057.109,84","924.566,11"
"Trentino-Alto Adige/Südtirol","Trento","Riva del Garda","2040831420","776742930523716602","F81B21002390005","16.000","No","5.000.000,00","-","5.000.000,00","120.000,00","B","01/06/2021","Sì","-","98,62","70.445,07","132.435,43","519.560,20","965.259,26","1.500.199,89","1.812.100,15"
"Piemonte","Alessandria","Casale Monferrato","1010020380","553642930530697802","J31B21001060001","28.000","No","1.650.000,00","-","1.650.000,00","31.720,00","B","27/05/2021","Sì","-","98,61","-","206.566,68","546.122,15","380.292,15","275.799,83","241.219,19"
"Piemonte","Alessandria","Casale Monferrato","1010020380","553642930530697802","J35F21000690005","11.121","Sì","2.700.000,00","60.000,00","2.640.000,00","71.625,03","B","27/05/2021","Sì","-","98,61","-","147.988,07","785.882,34","723.079,91","524.400,31","458.649,36"
"Piemonte","Alessandria","Casale Monferrato","1010020380","553642930530697802","J37J18000000005","2.330","No","615.000,00","-","615.000,00","-","B","27/05/2021","Sì","-","98,61","-","154.154,24","184.591,41","117.080,19","84.910,24","74.263,93"
"Umbria","Terni","Orvieto","3100800230","122342929604572701","I44E21002090001","11.965","No","4.846.736,00","-","4.846.736,00","437.736,00","B","04/06/2021","Sì","-","98,59","-","1.494.289,81","1.342.819,70","851.705,85","617.683,89","540.236,76"
"Sardegna","Sassari","Alghero","5200730030","955342928159200301","G19J20001070005","2.500","No","1.500.000,00","-","1.500.000,00","96.104,79","B","01/06/2021","Sì","-","98,59","3.522,25","31.286,45","118.238,64","329.282,64","542.868,26","474.801,75"
"Sardegna","Sassari","Alghero","5200730030","955342928159200301","G19I20000250005","1.696","Sì","3.170.102,45","44.737,77","3.125.364,68","238.601,37","B","01/06/2021","Sì","-","98,59","3.522,25","77.532,72","430.167,84","781.416,76","977.653,16","855.071,95"
"Emilia-Romagna","Parma","Fidenza","2080560140","228042930508088301","B54E18000350001","6.000","No","3.750.000,00","-","3.750.000,00","125.000,00","B","04/06/2021","Sì","-","98,59","-","231.231,36","808.616,20","1.148.597,86","832.999,32","728.555,27"
