"Sardegna","Cagliari","Monserrato","5200170381","603542930459425401","C35F20000720005","14.500","No","2.265.000,00","-","2.265.000,00","456.885,90","B","03/06/2021","Sì, con riserva","Chiarimenti target a pena 
esclusione entro 10 gg da 
pubblicazione","99,68","-","308.308,48","677.605,72","542.093,20","393.143,05","343.849,55"
"Sardegna","Sassari","Porto Torres","5200730570","513042930464313501","I21B21001150005","5.000","Sì","2.000.000,00","160.000,00","1.840.000,00","70.000,00","B","27/05/2021","Sì","-","99,67","-","30.830,85","588.474,55","517.346,25","375.195,78","328.152,57"
"Sardegna","Sassari","Porto Torres","5200730570","513042930464313501","I29J21001650005","18.000","Sì","2.200.000,00","110.000,00","2.090.000,00","60.000,00","A","27/05/2021","Sì","-","99,67","-","24.664,68","663.043,27","594.309,61","431.012,04","376.970,40"
"Sardegna","Sassari","Porto Torres","5200730570","513042930464313501","I23D21000330005","900","Sì","800.000,00","55.000,00","745.000,00","30.000,00","B","27/05/2021","Sì","-","99,67","-","80.160,20","266.301,06","168.905,90","122.495,87","107.136,96"
"Lazio","Frosinone","Veroli","3120330840","344142930479051402","G61B20000390002","24.437","No","5.000.000,00","-","5.000.000,00","517.384,34","B","08/06/2021","Sì","-","99,67","422.670,43","856.274,26","1.490.465,80","945.352,85","685.599,64","599.637,02"
"Molise","Campobasso","Campobasso","4140190060","184842929021081301","D39J21007320001","6.200","No","10.000.234,00","-","10.000.234,00","700.000,00","A","09/06/2021","Sì","-","99,65","493.115,50","834.555,45","1.751.332,98","2.170.344,75","2.534.323,34","2.216.561,98"
"Molise","Campobasso","Campobasso","4140190060","184842929021081301","D33J18000020001","510","Sì","2.526.980,98","1.926.980,98","600.000,00","-","A","09/06/2021","Sì","-","99,65","-","-","240.329,53","152.433,02","110.549,23","96.688,22"
"Molise","Campobasso","Campobasso","4140190060","184842929021081301","D39J21007360001","10.000","No","400.000,00","-","400.000,00","28.000,00","B","09/06/2021","Sì","-","99,65","19.724,62","117.242,12","105.357,76","66.824,92","48.463,54","42.387,03"
"Molise","Campobasso","Campobasso","4140190060","184842929021081301","D37H21002510001","300","No","400.000,00","-","400.000,00","28.000,00","A","09/06/2021","Sì","-","99,65","19.724,62","117.242,12","105.357,76","66.824,92","48.463,54","42.387,03"
"Molise","Campobasso","Campobasso","4140190060","184842929021081301","D36F20000000001","6.400","Sì","12.000.000,00","5.150.234,00","6.849.766,00","-","B","09/06/2021","Sì","-","99,65","-","-","801.004,71","1.355.676,65","1.970.047,68","2.723.036,96"
"Toscana","Firenze","Certaldo","3090300120","475942930516528102","J58I21000070005","5.000","Sì","6.015.258,00","1.330.258,00","4.685.000,00","300.000,00","B","01/06/2021","Sì","-","99,64","-","568.058,37","1.649.037,75","1.045.929,77","758.541,19","663.432,93"
"Sardegna","Cagliari","Selargius","5200170680","921942930550317201","F74E21000760005","10.168","Sì","1.000.000,00","42.616,86","957.383,14","32.055,09","B","04/06/2021","Sì","-","99,64","-","81.204,48","350.952,68","222.597,60","161.434,79","141.193,59"
"Emilia-Romagna","Ravenna","Cervia","2080660070","374642929424230501","E87H21002400001","30.300","Sì","5.010.900,00","10.900,00","5.000.000,00","45.000,00","C","03/06/2021","Sì","-","99,62","6.410,50","617.446,15","1.556.231,18","1.195.115,46","866.735,34","758.061,36"
"Lazio","Frosinone","Anagni","3120330060","985742930534538501","F83D21001210001","5.000","No","5.000.000,00","-","5.000.000,00","500.000,00","B","01/06/2021","Sì","-","99,61","352.225,36","970.485,62","1.472.935,24","934.233,81","677.535,76","592.584,22"
"Toscana","Firenze","Firenze","3090300170","327042930518364901","H11B21001880001","17.130","No","17.000.000,00","-","17.000.000,00","600.000,00","B","01/06/2021","Sì","-","99,59","-","184.985,09","2.970.078,42","5.867.664,18","4.255.414,74","3.721.857,57"
"Toscana","Firenze","Firenze","3090300170","327042930518364901","H18I21001500001","5.100","No","1.010.000,00","-","1.010.000,00","40.000,00","A","01/06/2021","Sì","-","99,59","-","12.332,34","131.247,03","367.200,34","266.305,24","232.915,06"
"Toscana","Firenze","Firenze","3090300170","327042930518364901","H13D21000410001","350","No","600.000,00","-","600.000,00","20.000,00","A","01/06/2021","Sì","-","99,59","-","6.166,17","45.596,05","232.350,30","168.507,75","147.379,72"
"Toscana","Firenze","Firenze","3090300170","327042930518364901","H13D21000420001","6.720","No","990.000,00","-","990.000,00","40.000,00","C","01/06/2021","Sì","-","99,59","-","12.332,34","131.247,03","358.724,08","260.157,99","227.538,57"
"Lazio","Frosinone","Ceccano","3120330240","456742929213571201","B87H18005780001","1.440","No","651.800,00","-","651.800,00","93.891,00","A","04/06/2021","Sì, con riserva","Chiarimenti target a pena 
esclusione entro 10 gg da 
pubblicazione","99,58","183.664,39","144.330,18","129.700,01","82.264,40","59.660,73","52.180,28"
"Lazio","Frosinone","Ceccano","3120330240","456742929213571201","B87H18005770001","1.500","No","1.792.200,00","-","1.792.200,00","171.288,00","A","04/06/2021","Sì","-","99,58","505.006,63","396.852,63","356.625,29","226.195,55","164.044,13","143.475,77"
"Lazio","Frosinone","Ceccano","3120330240","456742929213571201","B89G19000250001","3.000","No","950.000,00","-","950.000,00","93.891,00","B","04/06/2021","Sì","-","99,58","267.691,27","210.361,57","189.038,07","119.900,55","86.955,66","76.052,88"
"Marche","Fermo","Sant'Elpidio a Mare","3110060670","738442930524781601","J13D21001540001","700","No","479.800,00","-","479.800,00","57.600,00","B","03/06/2021","Sì","-","99,57","67.597,68","67.916,14","137.903,56","87.467,64","63.434,28","55.480,70"
"Marche","Fermo","Sant'Elpidio a Mare","3110060670","738442930524781601","J13D21001510001","1.300","No","2.082.600,00","-","2.082.600,00","262.600,00","B","03/06/2021","Sì","-","99,57","293.417,81","294.786,74","598.578,93","379.658,69","275.340,43","240.817,39"
"Marche","Fermo","Sant'Elpidio a Mare","3110060670","738442930524781601","J13D21001500001","350","No","402.600,00","-","402.600,00","52.600,00","A","03/06/2021","Sì","-","99,57","56.722,37","56.987,01","115.714,91","73.394,12","53.227,72","46.553,87"
"Marche","Fermo","Sant'Elpidio a Mare","3110060670","738442930524781601","J13D21001490001","600","No","469.800,00","-","469.800,00","52.600,00","B","03/06/2021","Sì","-","99,57","66.190,19","66.499,00","135.029,47","85.644,70","62.112,23","54.324,41"
"Marche","Fermo","Sant'Elpidio a Mare","3110060670","738442930524781601","J13D21001520001","750","No","1.202.600,00","-","1.202.600,00","152.600,00","A","03/06/2021","Sì","-","99,57","169.435,89","170.226,39","345.649,03","219.233,67","158.995,16","139.059,85"
"Marche","Fermo","Sant'Elpidio a Mare","3110060670","738442930524781601","J13D21001530001","300","No","362.600,00","-","362.600,00","47.600,00","B","03/06/2021","Sì","-","99,57","51.088,17","51.326,53","104.217,02","66.101,39","47.938,81","41.928,09"
"Abruzzo","Chieti","Chieti","4130230220","392642929843823801","E77H21002010001","1.820","No","201.947,74","-","201.947,74","33.300,90","B","28/05/2021","Sì","-","99,57","-","4.624,63","79.037,62","50.130,93","36.356,53","31.798,03"
"Abruzzo","Chieti","Chieti","4130230220","392642929843823801","E77H21001990001","35.120","No","2.180.312,84","-","2.180.312,84","232.791,33","B","28/05/2021","Sì","-","99,57","-","32.297,16","333.663,78","593.063,54","651.486,91","569.801,45"
"Abruzzo","Chieti","Chieti","4130230220","392642929843823801","E71B21002090001","2.090","No","3.391.347,43","-","3.391.347,43","334.998,78","A","28/05/2021","Sì","-","99,57","-","46.477,50","524.667,37","947.307,92","999.081,28","873.813,35"
"Abruzzo","Chieti","Chieti","4130230220","392642929843823801","E74E21000490001","1.704","No","750.452,79","-","750.452,79","86.475,17","A","28/05/2021","Sì","-","99,57","-","11.997,82","141.576,11","252.965,02","183.458,20","160.455,64"
"Abruzzo","Chieti","Chieti","4130230220","392642929843823801","E71B21002120001","2.743","No","3.344.380,47","-","3.344.380,47","330.003,97","A","28/05/2021","Sì","-","99,57","-","45.783,81","524.157,37","946.984,44","974.841,78","852.613,08"
"Abruzzo","Chieti","Chieti","4130230220","392642929843823801","E71B21002140001","15.820","Sì","2.541.198,01","100.000,00","2.441.198,01","249.584,79","C","28/05/2021","Sì","-","99,57","-","3.796,82","368.265,43","680.701,23","740.649,75","647.784,78"
"Abruzzo","Chieti","Chieti","4130230220","392642929843823801","E71B21002110001","1.350","No","2.107.479,58","-","2.107.479,58","225.890,62","A","28/05/2021","Sì","-","99,57","-","31.339,56","322.898,76","586.235,64","622.530,20","544.475,42"
"Abruzzo","Chieti","Chieti","4130230220","392642929843823801","E71B21002080001","3.495","No","4.337.225,34","-","4.337.225,34","444.998,01","A","28/05/2021","Sì","-","99,57","-","61.737,11","655.093,53","1.178.367,44","1.302.680,71","1.139.346,54"
"Abruzzo","Chieti","Chieti","4130230220","392642929843823801","E73D21000710001","1.460","No","592.927,17","-","592.927,17","102.803,14","B","28/05/2021","Sì","-","99,57","-","14.262,35","101.204,70","202.353,81","146.753,35","128.352,96"
"Abruzzo","Chieti","Chieti","4130230220","392642929843823801","E71B21002130001","483","No","646.163,81","-","646.163,81","84.485,67","A","28/05/2021","Sì","-","99,57","-","11.715,72","118.742,05","218.562,93","158.508,71","138.634,40"
"Piemonte","Asti","Asti","1010070050","329342930450180801","G31F20000000001","890","Sì","1.424.000,00","94.259,16","1.329.740,84","-","B","01/06/2021","Sì","-","99,57","-","136.656,79","300.346,67","378.353,71","274.394,02","239.989,64"
"Piemonte","Asti","Asti","1010070050","329342930450180801","G39J21006290001","1.700","No","733.900,00","-","733.900,00","5.000,00","B","01/06/2021","Sì","-","99,57","3.522,25","75.364,28","165.045,02","207.655,00","150.597,94","131.715,50"
"Piemonte","Asti","Asti","1010070050","329342930450180801","G31F20000010001","4.265","Sì","6.824.000,00","327.655,00","6.496.345,00","-","B","01/06/2021","Sì","-","99,57","-","667.626,08","1.467.320,16","1.848.417,53","1.340.530,56","1.172.450,66"
"Piemonte","Asti","Asti","1010070050","329342930450180801","G38I21000600001","900","No","1.440.000,00","-","1.440.000,00","127.806,22","B","01/06/2021","Sì","-","99,57","-","39.403,74","298.208,64","467.206,21","338.832,65","296.348,76"
"Piemonte","Alessandria","Novi Ligure","1010021110","695642929248923802","C69J21016670001","35.000","No","3.500.000,00","-","3.500.000,00","114.000,00","B","01/06/2021","Sì","-","99,55","-","35.147,17","632.408,27","1.200.426,85","870.587,33","761.430,38"
"Lombardia","Brescia","Brescia","1030150260","246042930508095402","C87H21001600005","1.000","Sì","1.000.000,00","46.000,00","954.000,00","-","B","04/06/2021","Sì","-","99,54","-","294.126,29","264.311,90","167.644,24","121.580,88","106.336,69"
"Lombardia","Brescia","Brescia","1030150260","246042930508095402","C87H21001770004","131","Sì","250.000,00","25.000,00","225.000,00","-","B","04/06/2021","Sì","-","99,54","-","69.369,41","62.337,71","39.538,74","28.674,74","25.079,41"
"Lombardia","Brescia","Brescia","1030150260","246042930508095402","C89J21012540004","40.000","No","5.700.000,00","-","5.700.000,00","-","B","04/06/2021","Sì","-","99,54","-","616.616,96","1.355.211,43","1.580.047,63","1.145.900,27","1.002.223,72"
"Lombardia","Brescia","Brescia","1030150260","246042930508095402","C83D21002610009","7.814","Sì","8.000.000,00","6.016.012,00","1.983.988,00","-","B","04/06/2021","Sì","-","99,54","-","-","-","-","1.058.343,18","925.644,82"
"Lombardia","Brescia","Brescia","1030150260","246042930508095402","C89J21012550004","7.050","No","720.000,00","-","720.000,00","-","B","04/06/2021","Sì","-","99,54","-","221.982,11","199.480,68","126.523,96","91.759,15","80.254,11"
"Lombardia","Brescia","Brescia","1030150260","246042930508095402","C86J21000010004","1.500","Sì","600.000,00","100.000,00","500.000,00","-","B","04/06/2021","Sì","-","99,54","-","154.154,24","138.528,25","87.863,86","63.721,64","55.732,02"
"Lombardia","Brescia","Brescia","1030150260","246042930508095402","C87H21001200004","4.000","Sì","500.000,00","10.000,00","490.000,00","40.000,00","C","04/06/2021","Sì","-","99,54","-","-","16.021,97","200.878,06","145.683,09","127.416,89"
"Lombardia","Brescia","Brescia","1030150260","246042930508095402","C85F21000300004","520","Sì","260.000,00","50.000,00","210.000,00","-","B","04/06/2021","Sì","-","99,54","-","64.744,78","58.181,86","36.902,82","26.763,09","23.407,45"
"Lombardia","Brescia","Brescia","1030150260","246042930508095402","C89J21012560004","5.150","No","860.000,00","-","860.000,00","-","B","04/06/2021","Sì","-","99,54","-","265.145,29","238.268,59","151.125,84","109.601,21","95.859,07"
"Lombardia","Brescia","Brescia","1030150260","246042930508095402","C87H21001120004","8.600","Sì","1.150.000,00","25.000,00","1.125.000,00","-","C","04/06/2021","Sì","-","99,54","-","346.847,04","311.688,56","197.693,68","143.373,68","125.397,04"
"Lombardia","Brescia","Brescia","1030150260","246042930508095402","C86J21000000004","600","Sì","300.000,00","50.000,00","250.000,00","-","B","04/06/2021","Sì","-","99,54","-","77.077,12","69.264,12","43.931,93","31.860,82","27.866,01"
"Lombardia","Brescia","Brescia","1030150260","246042930508095402","C85F21000320004","2.110","Sì","770.000,00","50.000,00","720.000,00","-","B","04/06/2021","Sì","-","99,54","-","107.907,97","245.172,98","155.505,07","112.777,17","98.636,81"
"Lombardia","Brescia","Brescia","1030150260","246042930508095402","C87H21001160004","4.000","Sì","500.000,00","10.000,00","490.000,00","40.000,00","C","04/06/2021","Sì","-","99,54","-","12.332,34","191.329,41","121.353,88","88.009,65","76.974,73"
"Lombardia","Brescia","Brescia","1030150260","246042930508095402","C87H21001760004","2.315","Sì","500.000,00","50.000,00","450.000,00","-","B","04/06/2021","Sì","-","99,54","-","138.738,82","124.675,42","79.077,47","57.349,47","50.158,82"
