"Sardegna","Sud Sardegna","Carbonia","5200170120","183042930517930602","G43D21001960005","1.000","Sì","600.000,00","65.308,82","534.691,18","53.428,27","B","09/06/2021","Sì","-","101,4711124"
"Sardegna","Sud Sardegna","Carbonia","5200170120","183042930517930602","G45F21000640005","1.107","Sì","3.450.000,00","241.494,89","3.208.505,11","154.787,87","B","09/06/2021","Sì","-","101,4711124"
"Sardegna","Sud Sardegna","Carbonia","5200170120","183042930517930602","G43D21001920005","2.900","Sì","600.000,00","36.851,45","563.148,55","30.382,90","B","09/06/2021","Sì","-","101,4711124"
"Sardegna","Sud Sardegna","Carbonia","5200170120","183042930517930602","G43D21001970005","95.300","Sì","1.600.000,00","83.265,91","1.516.734,09","61.846,68","B","09/06/2021","Sì","-","101,4711124"
"Sardegna","Sud Sardegna","Carbonia","5200170120","183042930517930602","G45F21000650005","5.900","Sì","8.600.000,00","493.795,01","8.106.204,99","326.713,46","B","09/06/2021","Sì","-","101,4711124"
"Sardegna","Sud Sardegna","Carbonia","5200170120","183042930517930602","G41B21003930005","1.380","Sì","1.700.000,00","136.607,17","1.563.392,83","61.842,82","B","09/06/2021","Sì","-","101,4711124"
"Campania","Caserta","San Nicola la Strada","4150200780","323742930456266901","D43D21002350001","6.500","No","4.985.000,00","-","4.985.000,00","105.315,55","B","04/06/2021","Sì","-","101,4129454"
"Puglia","Bari","Bari","4160090060","289742930530455002","J91B21001170001","117.500","Sì","14.945.000,00","3.500.000,00","11.445.000,00","131.500,00","B","07/06/2021","Sì","-","101,4030638"
"Puglia","Bari","Bari","4160090060","289742930530455002","J91B21001180001","6.000","No","2.250.000,00","-","2.250.000,00","75.000,00","B","07/06/2021","Sì","-","101,4030638"
"Puglia","Bari","Bari","4160090060","289742930530455002","J91B21001190001","12.000","No","2.100.000,00","-","2.100.000,00","70.000,00","C","07/06/2021","Sì","-","101,4030638"
"Puglia","Bari","Bari","4160090060","289742930530455002","J97H21001830005","12.000","Sì","4.500.000,00","295.000,00","4.205.000,00","150.000,00","B","07/06/2021","Sì","-","101,4030638"
"Lazio","Latina","Gaeta","3120400090","158042930463092601","B95F21000340001","25.576","No","5.000.000,00","-","5.000.000,00","55.000,00","A","25/05/2021","Sì","-","101,4021188"
"Sardegna","Cagliari","Quartu Sant'Elena","5200170510","682842930526003901","E89G19000320004","2.700","No","490.472,62","-","490.472,62","9.076,37","B","04/06/2021","Sì","-","101,3871626"
"Sardegna","Cagliari","Quartu Sant'Elena","5200170510","682842930526003901","E81B17000100004","2.000","No","690.000,00","-","690.000,00","20.238,28","A","04/06/2021","Sì","-","101,3871626"
"Sardegna","Cagliari","Quartu Sant'Elena","5200170510","682842930526003901","E89J21003460004","2.400","No","400.000,00","-","400.000,00","12.311,82","B","04/06/2021","Sì","-","101,3871626"
"Puglia","Foggia","Lucera","4160310270","778842929946433101","F23D21001240001","900","No","470.000,00","-","470.000,00","-","B","31/05/2021","Sì","-","101,3621867"
"Puglia","Foggia","Lucera","4160310270","778842929946433101","F21B21001550001","13.700","No","1.150.000,00","-","1.150.000,00","102.586,14","B","31/05/2021","Sì","-","101,3621867"
"Puglia","Foggia","Lucera","4160310270","778842929946433101","F27H21002180001","729","No","400.000,00","-","400.000,00","13.959,47","B","31/05/2021","Sì","-","101,3621867"
"Puglia","Foggia","Lucera","4160310270","778842929946433101","F23D21001140001","11.850","No","1.500.000,00","-","1.500.000,00","87.245,00","B","31/05/2021","Sì","-","101,3621867"
"Toscana","Pistoia","Montecatini-Terme","3090630110","579342930530210801","B28I21000640001","34.260","No","2.000.000,00","-","2.000.000,00","184.173,84","B","08/06/2021","Sì","-","101,3523393"
"Toscana","Pistoia","Montecatini-Terme","3090630110","579342930530210801","B28I21000630001","14.255","No","2.500.000,00","-","2.500.000,00","221.198,99","B","08/06/2021","Sì","-","101,3523393"
"Toscana","Pistoia","Montecatini-Terme","3090630110","579342930530210801","B28I21000650001","19.045","No","500.000,00","-","500.000,00","59.737,76","B","08/06/2021","Sì","-","101,3523393"
"Sicilia","Ragusa","Pozzallo","5190650080","409542930472605301","C13D21001650005","160","No","800.000,00","-","800.000,00","38.261,00","B","28/05/2021","Sì","-","101,315218"
"Sicilia","Ragusa","Pozzallo","5190650080","409542930472605301","C13D21001660005","650","No","1.900.000,00","-","1.900.000,00","41.264,00","B","28/05/2021","Sì","-","101,315218"
"Sicilia","Ragusa","Pozzallo","5190650080","409542930472605301","C19J21028370005","400","No","1.000.000,00","-","1.000.000,00","28.967,00","C","28/05/2021","Sì","-","101,315218"
"Lazio","Latina","Minturno","3120400140","798742930289645702","F53D21001690005","58.050","Sì","5.970.000,00","1.000.000,00","4.970.000,00","380.640,00","A","04/06/2021","Sì","-","101,311672"
"Lazio","Roma","Albano Laziale","3120700030","673742930533903301","D14E21000650001","1.700","Sì","1.400.000,00","900.000,00","500.000,00","60.902,40","A","03/06/2021","Sì","-","101,3025488"
"Lazio","Roma","Albano Laziale","3120700030","673742930533903301","D17H21001660001","2.500","Sì","600.000,00","25.376,00","574.624,00","17.763,20","B","03/06/2021","Sì","-","101,3025488"
"Lazio","Roma","Albano Laziale","3120700030","673742930533903301","D17H21001740001","1.000","Sì","1.100.000,00","53.289,60","1.046.710,40","71.052,80","B","03/06/2021","Sì","-","101,3025488"
"Lazio","Roma","Albano Laziale","3120700030","673742930533903301","D17H21001650001","2.900","Sì","200.000,00","7.612,80","192.387,20","6.978,40","A","03/06/2021","Sì","-","101,3025488"
"Lazio","Roma","Albano Laziale","3120700030","673742930533903301","D11B21001780001","1.800","Sì","306.000,00","14.844,96","291.155,04","11.419,20","C","03/06/2021","Sì","-","101,3025488"
"Lazio","Roma","Albano Laziale","3120700030","673742930533903301","D17H21001750001","2.000","Sì","2.500.000,00","108.254,02","2.391.745,98","131.704,44","B","03/06/2021","Sì","-","101,3025488"
"Lazio","Frosinone","Alatri","3120330030","419742930510455002","G53D21001030001","14.000","No","319.701,94","-","319.701,94","26.400,25","A","04/06/2021","Sì","-","101,2922636"
"Lazio","Frosinone","Alatri","3120330030","419742930510455002","G53D21001020001","2.800","No","480.000,00","-","480.000,00","48.848,80","B","04/06/2021","Sì","-","101,2922636"
"Lazio","Frosinone","Alatri","3120330030","419742930510455002","G51B21002970001","13.000","No","3.413.798,06","-","3.413.798,06","411.585,89","A","04/06/2021","Sì","-","101,2922636"
"Lazio","Frosinone","Alatri","3120330030","419742930510455002","G53D21001040001","13.000","No","786.500,00","-","786.500,00","83.016,22","A","04/06/2021","Sì","-","101,2922636"
"Lazio","Roma","Palestrina","3120700730","359642930474938401","H97H21001600001","1.000","No","800.000,00","-","800.000,00","82.000,00","B","03/06/2021","Sì","-","101,2594241"
"Lazio","Roma","Palestrina","3120700730","359642930474938401","H97H21001560001","3.750","No","600.000,00","-","600.000,00","63.000,00","A","03/06/2021","Sì","-","101,2594241"
"Lazio","Roma","Palestrina","3120700730","359642930474938401","H97H21001610001","2.050","No","1.500.000,00","-","1.500.000,00","140.000,00","B","03/06/2021","Sì","-","101,2594241"
"Lazio","Roma","Palestrina","3120700730","359642930474938401","H97H21001570001","3.000","No","500.000,00","-","500.000,00","45.000,00","C","03/06/2021","Sì","-","101,2594241"
"Lazio","Roma","Palestrina","3120700730","359642930474938401","H97H21001580001","2.500","No","400.000,00","-","400.000,00","44.500,00","A","03/06/2021","Sì","-","101,2594241"
"Lazio","Roma","Palestrina","3120700730","359642930474938401","H97H21001590001","9.800","No","1.200.000,00","-","1.200.000,00","118.000,00","B","03/06/2021","Sì","-","101,2594241"
"Puglia","Lecce","Lecce","4160410340","147042929295093101","C87H21001810001","108.000","No","6.500.000,00","-","6.500.000,00","189.051,20","A","09/06/2021","Sì","-","101,2349833"
"Puglia","Lecce","Lecce","4160410340","147042929295093101","C87H21001820001","40.500","No","3.500.000,00","-","3.500.000,00","129.417,00","A","09/06/2021","Sì","-","101,2349833"
"Puglia","Lecce","Lecce","4160410340","147042929295093101","C87H21001710005","4.027","No","1.000.000,00","-","1.000.000,00","47.000,00","B","09/06/2021","Sì","-","101,2349833"
"Puglia","Lecce","Lecce","4160410340","147042929295093101","C86B17000010006","500","No","1.220.000,00","-","1.220.000,00","40.000,00","B","09/06/2021","Sì","-","101,2349833"
"Puglia","Lecce","Lecce","4160410340","147042929295093101","C87H21001680005","8.150","No","3.000.000,00","-","3.000.000,00","50.000,00","A","09/06/2021","Sì","-","101,2349833"
"Puglia","Lecce","Lecce","4160410340","147042929295093101","C81B21006840001","21.540","No","1.100.000,00","-","1.100.000,00","40.246,34","A","09/06/2021","Sì","-","101,2349833"
"Puglia","Lecce","Lecce","4160410340","147042929295093101","C87H21001720001","7.270","No","1.800.000,00","-","1.800.000,00","38.000,00","A","09/06/2021","Sì","-","101,2349833"
"Puglia","Lecce","Lecce","4160410340","147042929295093101","C86B17000020006","650","No","1.790.000,00","-","1.790.000,00","50.000,00","B","09/06/2021","Sì","-","101,2349833"
"Puglia","Barletta-Andria-Trani","Bisceglie","4160090090","238042930508527402","C11B21003110001","6.000","No","2.000.000,00","-","2.000.000,00","90.000,00","B","01/06/2021","Sì","-","101,221679"
"Puglia","Barletta-Andria-Trani","Bisceglie","4160090090","238042930508527402","C18I21000650001","4.500","No","1.330.000,00","-","1.330.000,00","60.000,00","B","01/06/2021","Sì","-","101,221679"
"Puglia","Barletta-Andria-Trani","Bisceglie","4160090090","238042930508527402","C15F21000410001","2.000","No","2.000.000,00","-","2.000.000,00","60.000,00","B","01/06/2021","Sì","-","101,221679"
"Puglia","Barletta-Andria-Trani","Bisceglie","4160090090","238042930508527402","C15F21000290001","1.500","No","1.530.000,00","-","1.530.000,00","165.000,00","B","01/06/2021","Sì","-","101,221679"
"Puglia","Barletta-Andria-Trani","Bisceglie","4160090090","238042930508527402","C17H21001770001","10.000","No","1.500.000,00","-","1.500.000,00","70.000,00","B","01/06/2021","Sì","-","101,221679"
"Puglia","Barletta-Andria-Trani","Bisceglie","4160090090","238042930508527402","C19J21027890001","950","No","800.000,00","-","800.000,00","40.000,00","A","01/06/2021","Sì","-","101,221679"
"Puglia","Barletta-Andria-Trani","Bisceglie","4160090090","238042930508527402","C19J21027900001","5.000","No","840.000,00","-","840.000,00","40.000,00","A","01/06/2021","Sì","-","101,221679"
"Puglia","Taranto","Massafra","4160780150","633742930519064501","C29J21042580006","28.000","No","1.380.000,00","-","1.380.000,00","-","B","01/06/2021","Sì","-","101,2206379"
"Puglia","Taranto","Massafra","4160780150","633742930519064501","C22C20000100001","1.100","No","3.620.000,00","-","3.620.000,00","-","B","01/06/2021","Sì","-","101,2206379"
"Puglia","Brindisi","Ceglie Messapica","4160160030","217342930461880202","J15F21000340001","809","Sì","3.800.000,00","157.000,00","3.643.000,00","113.000,00","A","08/06/2021","Sì","-","101,2189886"
"Puglia","Brindisi","Ceglie Messapica","4160160030","217342930461880202","J18I21000120001","1.276","Sì","1.800.000,00","443.000,00","1.357.000,00","47.000,00","A","08/06/2021","Sì","-","101,2189886"
"Lazio","Roma","Cerveteri","3120700290","845542930518553602","C97H21002130001","60.331","No","2.292.721,41","-","2.292.721,41","76.481,60","B","04/06/2021","Sì","-","101,2116895"
"Lazio","Roma","Bracciano","3120700130","525742930462141902","I23D21000820001","12.000","Sì","3.825.000,00","65.977,60","3.759.022,40","28.000,00","A","08/06/2021","Sì","-","101,2029213"
"Abruzzo","Teramo","Martinsicuro","4130790251","879142929861272302","H17H18003080005","18.100","Sì","3.307.954,00","120.540,73","3.187.413,27","-","C","09/06/2021","Sì","-","101,2013972"
"Abruzzo","Teramo","Martinsicuro","4130790251","879142929861272302","H13E13000020001","520","Sì","1.789.244,52","179.225,35","1.610.019,17","-","B","09/06/2021","Sì","-","101,2013972"
"Lazio","Roma","Genzano di Roma","3120700430","563242930523466202","B53D21001030001","2.934","No","4.994.016,00","-","4.994.016,00","278.160,00","A","01/06/2021","Sì","-","101,1795344"
"Campania","Avellino","Avellino","4150080080","885642930511258901","G31B21003090001","22.000","No","7.000.000,00","-","7.000.000,00","240.000,00","C","08/06/2021","Sì","-","101,1782371"
"Campania","Avellino","Avellino","4150080080","885642930511258901","G31B21003280001","5.000","No","8.500.000,00","-","8.500.000,00","-","B","08/06/2021","Sì","-","101,1782371"
"Puglia","Barletta-Andria-Trani","Andria","4160090050","744642930462634201","B81B21001370001","7.099","Sì","5.050.000,00","65.000,00","4.985.000,00","209.000,00","B","03/06/2021","Sì","-","101,1743188"
"Puglia","Barletta-Andria-Trani","Andria","4160090050","744642930462634201","B85F21001680001","5.052","No","14.500.000,00","-","14.500.000,00","616.000,00","A","03/06/2021","Sì","-","101,1743188"
"Puglia","Barletta-Andria-Trani","Andria","4160090050","744642930462634201","B87H21002080001","2.077","No","325.000,00","-","325.000,00","13.500,00","B","03/06/2021","Sì","-","101,1743188"
"Puglia","Brindisi","Mesagne","4160160100","175142930529037101","J81B21004280001","10.600","No","1.687.486,64","-","1.687.486,64","66.274,02","B","01/06/2021","Sì","-","101,1620322"
"Puglia","Brindisi","Mesagne","4160160100","175142930529037101","J81B21004270001","94.300","No","2.042.349,76","-","2.042.349,76","80.316,47","B","01/06/2021","Sì","-","101,1620322"
"Puglia","Brindisi","Mesagne","4160160100","175142930529037101","J81B21004310001","57.000","No","1.270.126,02","-","1.270.126,02","53.639,31","B","01/06/2021","Sì","-","101,1620322"
"Puglia","Lecce","Copertino","4160410210","768742930459748301","B48H20000090001","12.165","No","700.000,00","-","700.000,00","-","B","01/06/2021","Sì","-","101,1472389"
"Puglia","Lecce","Copertino","4160410210","768742930459748301","B49J21002860001","3.620","No","1.500.000,00","-","1.500.000,00","40.000,00","A","01/06/2021","Sì","-","101,1472389"
"Puglia","Lecce","Copertino","4160410210","768742930459748301","B49J21002850001","15.875","No","2.800.000,00","-","2.800.000,00","62.254,00","B","01/06/2021","Sì","-","101,1472389"
"Lazio","Roma","Tivoli","3120701030","704042930480086002","D33D21002100005","4.314","Sì","6.157.624,00","157.624,00","6.000.000,00","190.320,00","B","01/06/2021","Sì","-","101,1470782"
"Lazio","Roma","Tivoli","3120701030","704042930480086002","D33D21002170001","8.745","No","200.000,00","-","200.000,00","8.247,20","B","01/06/2021","Sì","-","101,1470782"
